customer_id,order_id,order_date,product_category,product_name,region,quantity,unit_price,revenue,year,month,month_name,segment
CUST104404,ORD0071133,2025-12-10,Fashion,Smartphone,Port Harcourt,5,64923,324615,2025,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST049580,ORD0065868,2024-07-11,Fashion,Tablet,Lagos,2,128014,256028,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST161497,ORD0048695,2023-06-20,Fashion,Laptop,Enugu,4,131565,526260,2023,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST112226,ORD0026387,2022-03-05,Home Appliances,Desk,Rivers,1,133204,133204,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST041296,ORD0059432,2021-04-09,Electronics,Printer,Enugu,2,157557,315114,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST038594,ORD0026040,2025-12-27,Fashion,Smartphone,Ibadan,5,214720,1073600,2025,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST043189,ORD0013430,2022-08-22,Electronics,Blender,Abuja,2,111638,223276,2022,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST232464,ORD0020802,2025-02-04,Home Appliances,Laptop,Rivers,4,43334,173336,2025,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST213277,ORD0090862,2024-11-22,Electronics,Printer,Enugu,5,130270,651350,2024,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST001584,ORD0077661,2023-08-28,Fashion,Printer,Ibadan,2,86846,173692,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST116928,ORD0056000,2022-04-06,Fashion,Laptop,Rivers,3,216172,648516,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST227785,ORD0067928,2021-11-08,Office Supplies,Blender,Enugu,2,295258,590516,2021,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST060129,ORD0003615,2021-09-08,Office Supplies,Sneakers,Enugu,5,250420,1252100,2021,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST168453,ORD0066247,2023-08-10,Home Appliances,Tablet,Port Harcourt,4,90103,360412,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST030826,ORD0095715,2024-09-26,Home Appliances,Laptop,Port Harcourt,2,298262,596524,2024,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST190013,ORD0014765,2021-01-08,Office Supplies,Sneakers,Enugu,1,145879,145879,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST056177,ORD0007953,2025-06-13,Fashion,Sneakers,Lagos,4,94342,377368,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST290805,ORD0028933,2021-11-20,Office Supplies,Printer,Rivers,4,53206,212824,2021,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST285799,ORD0064488,2024-03-23,Fashion,Blender,Lagos,1,202067,202067,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST095582,ORD0088750,2024-07-21,Fashion,Printer,Rivers,2,124423,248846,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST043885,ORD0084307,2022-06-09,Fashion,Blender,Kano,1,68204,68204,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST016353,ORD0044409,2022-02-28,Electronics,Blender,Kano,4,125430,501720,2022,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST073098,ORD0046142,2022-07-08,Office Supplies,Smartphone,Abuja,1,292538,292538,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST067820,ORD0049126,2021-02-02,Electronics,Sneakers,Rivers,5,30438,152190,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST120386,ORD0008856,2023-08-11,Electronics,Smartphone,Port Harcourt,2,294563,589126,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST172917,ORD0074520,2021-11-20,Electronics,Desk,Port Harcourt,3,101199,303597,2021,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST136141,ORD0049316,2023-12-02,Office Supplies,Laptop,Ibadan,5,155290,776450,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST180134,ORD0062187,2022-08-22,Office Supplies,Desk,Enugu,3,128608,385824,2022,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST282804,ORD0005726,2021-10-21,Electronics,Smartphone,Lagos,1,202023,202023,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST252578,ORD0069871,2023-07-09,Electronics,Laptop,Kano,1,159689,159689,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST174440,ORD0069812,2023-05-19,Electronics,Laptop,Lagos,4,144582,578328,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST249431,ORD0002361,2021-03-05,Home Appliances,Sneakers,Rivers,3,177963,533889,2021,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST120824,ORD0020967,2025-07-11,Office Supplies,Tablet,Lagos,2,154961,309922,2025,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST065658,ORD0045351,2022-10-09,Electronics,Laptop,Lagos,3,141575,424725,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST208099,ORD0025486,2021-04-19,Fashion,Laptop,Kano,4,150761,603044,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST098232,ORD0016702,2025-05-31,Electronics,Desk,Port Harcourt,3,225325,675975,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST004756,ORD0052064,2023-03-30,Office Supplies,Tablet,Enugu,3,284502,853506,2023,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST186057,ORD0087605,2024-07-02,Fashion,Blender,Rivers,2,221785,443570,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST188728,ORD0079153,2021-01-08,Home Appliances,Laptop,Ibadan,2,219582,439164,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST118441,ORD0023294,2022-05-09,Office Supplies,Blender,Enugu,4,92642,370568,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST026528,ORD0090694,2024-12-20,Home Appliances,Blender,Ibadan,5,158513,792565,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST282110,ORD0020052,2022-01-27,Fashion,Smartphone,Port Harcourt,3,174928,524784,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST247924,ORD0041824,2023-12-01,Fashion,Desk,Kano,1,63698,63698,2023,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST032055,ORD0043790,2022-05-06,Office Supplies,Smartphone,Kano,2,297615,595230,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST299214,ORD0063887,2025-10-01,Electronics,Sneakers,Abuja,4,183235,732940,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST243561,ORD0094573,2023-05-30,Office Supplies,Printer,Lagos,4,25389,101556,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST136753,ORD0041408,2025-03-25,Home Appliances,Tablet,Lagos,1,159035,159035,2025,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST253117,ORD0099050,2022-04-24,Fashion,Laptop,Lagos,1,158574,158574,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST145922,ORD0010446,2021-10-19,Fashion,Printer,Port Harcourt,1,95085,95085,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST230612,ORD0014313,2021-12-24,Office Supplies,Desk,Port Harcourt,1,55295,55295,2021,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST150026,ORD0015265,2021-07-22,Office Supplies,Smartphone,Kano,1,270881,270881,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST071587,ORD0071154,2021-04-03,Home Appliances,Smartphone,Lagos,5,179317,896585,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST185595,ORD0045148,2025-11-25,Office Supplies,Smartphone,Abuja,2,257604,515208,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST196823,ORD0037977,2025-07-20,Home Appliances,Smartphone,Kano,3,286057,858171,2025,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST062147,ORD0019026,2023-05-13,Office Supplies,Desk,Lagos,2,282746,565492,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST038695,ORD0077357,2025-11-25,Electronics,Printer,Enugu,3,270658,811974,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST059487,ORD0013131,2023-04-29,Fashion,Smartphone,Abuja,2,132560,265120,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST188953,ORD0050909,2024-09-11,Home Appliances,Tablet,Lagos,1,61174,61174,2024,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST077526,ORD0004318,2023-01-11,Fashion,Tablet,Abuja,3,221732,665196,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST251882,ORD0007657,2023-04-08,Home Appliances,Laptop,Abuja,3,83820,251460,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST214515,ORD0016683,2024-08-02,Office Supplies,Tablet,Enugu,4,246353,985412,2024,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST252127,ORD0095756,2022-03-18,Electronics,Blender,Enugu,1,151902,151902,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST160168,ORD0080774,2021-06-06,Home Appliances,Desk,Enugu,5,231026,1155130,2021,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST094806,ORD0027312,2024-10-28,Office Supplies,Laptop,Abuja,3,270139,810417,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST124079,ORD0009697,2025-10-30,Office Supplies,Laptop,Ibadan,2,209285,418570,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST281643,ORD0036728,2021-09-02,Home Appliances,Laptop,Ibadan,1,44290,44290,2021,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST178018,ORD0093093,2023-07-12,Office Supplies,Printer,Enugu,1,60424,60424,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST172041,ORD0088371,2022-06-17,Electronics,Sneakers,Rivers,2,105114,210228,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST227057,ORD0069991,2022-04-28,Electronics,Sneakers,Lagos,5,270210,1351050,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST155308,ORD0032236,2022-07-11,Home Appliances,Laptop,Enugu,4,57131,228524,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST185294,ORD0077470,2025-10-08,Home Appliances,Smartphone,Abuja,3,147256,441768,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST227602,ORD0054177,2023-05-17,Fashion,Printer,Rivers,4,99123,396492,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST260463,ORD0022377,2022-07-05,Office Supplies,Printer,Abuja,5,18181,90905,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST034903,ORD0093073,2022-04-15,Electronics,Tablet,Abuja,5,252310,1261550,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST236056,ORD0026254,2024-02-05,Home Appliances,Laptop,Port Harcourt,5,299652,1498260,2024,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST201806,ORD0050216,2025-08-08,Electronics,Blender,Port Harcourt,1,180933,180933,2025,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST140057,ORD0088372,2024-12-03,Office Supplies,Desk,Enugu,1,209740,209740,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST259918,ORD0044036,2022-01-23,Office Supplies,Sneakers,Port Harcourt,2,228908,457816,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST238842,ORD0070071,2025-12-18,Office Supplies,Desk,Enugu,3,31700,95100,2025,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST212679,ORD0017802,2025-06-08,Fashion,Tablet,Ibadan,3,266500,799500,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST088020,ORD0087711,2023-10-09,Fashion,Printer,Kano,2,277456,554912,2023,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST225329,ORD0026001,2024-01-19,Home Appliances,Tablet,Enugu,3,194318,582954,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST197124,ORD0048095,2021-03-29,Fashion,Smartphone,Abuja,3,60603,181809,2021,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST239771,ORD0056126,2022-02-24,Home Appliances,Desk,Lagos,2,65836,131672,2022,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST213597,ORD0007516,2023-08-16,Electronics,Desk,Ibadan,5,223008,1115040,2023,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST095808,ORD0056469,2022-04-28,Electronics,Sneakers,Enugu,4,38293,153172,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST127635,ORD0043714,2024-08-28,Home Appliances,Sneakers,Enugu,3,267244,801732,2024,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST123356,ORD0017746,2024-02-07,Home Appliances,Blender,Ibadan,4,175325,701300,2024,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST268057,ORD0081122,2025-01-06,Fashion,Tablet,Enugu,5,11950,59750,2025,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST186407,ORD0060548,2024-04-08,Home Appliances,Desk,Rivers,5,112064,560320,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST095759,ORD0070539,2022-12-16,Fashion,Laptop,Ibadan,3,62433,187299,2022,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST040226,ORD0021764,2023-06-13,Home Appliances,Printer,Ibadan,3,176183,528549,2023,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST021728,ORD0002193,2025-09-05,Fashion,Sneakers,Abuja,2,64643,129286,2025,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST095785,ORD0053380,2021-02-28,Home Appliances,Desk,Lagos,1,96938,96938,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST041987,ORD0043224,2023-04-14,Office Supplies,Blender,Ibadan,4,189265,757060,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST154806,ORD0014440,2025-05-06,Electronics,Tablet,Enugu,5,64289,321445,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST152835,ORD0020032,2022-08-06,Fashion,Laptop,Ibadan,1,259370,259370,2022,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST235841,ORD0041864,2024-03-01,Home Appliances,Laptop,Ibadan,2,112942,225884,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST153851,ORD0035652,2025-11-08,Electronics,Laptop,Lagos,2,96290,192580,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST168905,ORD0014496,2022-03-14,Fashion,Printer,Port Harcourt,2,294538,589076,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST255391,ORD0098121,2021-01-17,Electronics,Tablet,Lagos,1,107529,107529,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST147622,ORD0029334,2022-01-20,Electronics,Smartphone,Port Harcourt,4,80069,320276,2022,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST209495,ORD0031642,2024-07-01,Fashion,Laptop,Enugu,2,161875,323750,2024,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST264266,ORD0078354,2022-03-25,Fashion,Blender,Rivers,1,125921,125921,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
